ID,Name,Location,Difficulty,Rating,Length,Gain,Route,Keywords,Link,img1,img2,img3,img1_url,img2_url,img3_url
sandy-cove-trail,Sandy Cove Trail,"Harrison Hot Springs, British Columbia",easy,4,3.5,158,Loop,"Kid friendly, Hiking, Nature trips, Walking, Bird watching, Forest, Lake, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/sandy-cove-trail?ref=result-card,sandy-cove-trail-0,sandy-cove-trail-1,sandy-cove-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/27504991/large_4ea894c6cad1d69801e733b2ac91fc8e.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34905131/large_c2a0df3f86931ea087428c4af670cc72.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34905131/large_c2a0df3f86931ea087428c4af670cc72.jpg
little-qualicum-falls-provincial-park,Little Qualicum Falls Provincial Park,Little Qualicum Falls Park,easy,4.3,2.9,66,Out & Back,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Bird watching, Forest, River, Views, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/little-qualicum-falls-provincial-park?ref=result-card,little-qualicum-falls-provincial-park-0,little-qualicum-falls-provincial-park-1,little-qualicum-falls-provincial-park-2,https://cdn-assets.alltrails.com/uploads/photo/image/24442295/large_1108d335f987b8110fb3ee7b894768ef.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34834962/large_c60083a4b62fbf043d7e11e404674227.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34834962/large_c60083a4b62fbf043d7e11e404674227.jpg
rainforest-figure-eight,Rainforest Figure Eight,Pacific Rim National Park Reserve,easy,4.6,3.2,53,Loop,"Kid friendly, Hiking, Nature trips, Walking, Bird watching, Forest, Views, Wildflowers, Wildlife, No dogs",https://www.alltrails.com/trail/canada/british-columbia/rainforest-figure-eight?ref=result-card,rainforest-figure-eight-0,rainforest-figure-eight-1,rainforest-figure-eight-2,https://cdn-assets.alltrails.com/uploads/photo/image/20185586/large_9d248240dc5f387f766963fc38063794.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34368073/large_040d6e13c194f13150f35f8b3c2cd3a8.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34368073/large_040d6e13c194f13150f35f8b3c2cd3a8.jpg
east-canyon-trail,East Canyon Trail,Golden Ears Provincial Park,easy,4.2,10.9,274,Out & Back,"Dogs on leash, Kid friendly, Hiking, Nature trips, Road biking, Walking, Bird watching, Running, Forest, River, Views, Waterfall, Wildflowers, Rocky",https://www.alltrails.com/trail/canada/british-columbia/east-canyon-trail?ref=result-card,east-canyon-trail-0,east-canyon-trail-1,east-canyon-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/20650916/large_7ee9be04690d3bbf33b2bd652f7e0cbd.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34836910/large_f90fd2273a6f7a2914ef3ff419b8ccf9.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34836910/large_f90fd2273a6f7a2914ef3ff419b8ccf9.jpg
nairn-falls-trail,Nairn Falls Trail,Nairn Falls Provincial Park,easy,4.1,2.6,108,Out & Back,"Dogs on leash, Hiking, Nature trips, Walking, Bird watching, Forest, Views, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/nairn-falls-trail?ref=result-card,nairn-falls-trail-0,nairn-falls-trail-1,nairn-falls-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/19280884/large_1d071177b08904f5fe81c2f725e637cf.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34758046/large_1fe8e2772b2dc96b599f3f186da7a59c.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34758046/large_1fe8e2772b2dc96b599f3f186da7a59c.jpg
bridal-veil-falls,Bridal Veil Falls,Bridal Veil Falls Park,easy,4.2,1,86,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Running, Forest, River, Views, Waterfall, Wildflowers, Wildlife, Muddy",https://www.alltrails.com/trail/canada/british-columbia/bridal-veil-falls?ref=result-card,bridal-veil-falls-0,bridal-veil-falls-1,bridal-veil-falls-2,https://cdn-assets.alltrails.com/uploads/photo/image/23989861/large_09e09a0ca4e096f63971f17ba4b9fbf1.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34592428/large_f762584c359ed62f1d03d1e570f1cc2c.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34592428/large_f762584c359ed62f1d03d1e570f1cc2c.jpg
shannon-falls-lookout,Shannon Falls Lookout,Shannon Falls Provincial Park,easy,4.3,1,39,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Forest, Views, Waterfall, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/shannon-falls-lookout?ref=result-card,shannon-falls-lookout-0,shannon-falls-lookout-1,shannon-falls-lookout-2,https://cdn-assets.alltrails.com/uploads/photo/image/29809091/large_82e85330266320f64ba02b65bf031300.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34735491/large_d43ef0b3faa13f84c7250443915d3930.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34735491/large_d43ef0b3faa13f84c7250443915d3930.jpg
cedars-mill-trail,Cedars Mill Trail,Lynn Headwaters Regional Park,easy,4.3,8,103,Out & Back,"Dogs on leash, Kid friendly, Hiking, Walking, Running, River",https://www.alltrails.com/trail/canada/british-columbia/cedars-mill-trail?ref=result-card,cedars-mill-trail-0,cedars-mill-trail-1,cedars-mill-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/22584793/large_313351054abd49d5d9d21515d1973c5f.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34793272/large_02ace803fe5309e715e0522e3bfeeab2.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34793272/large_02ace803fe5309e715e0522e3bfeeab2.jpg
jack-point--2,Jack Point,Biggs & Jack Point Park,easy,4.4,5.1,65,Out & Back,"Dogs on leash, Kid friendly, Hiking, Walking, Running, Beach, Forest, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/jack-point--2?ref=result-card,jack-point--2-0,jack-point--2-1,jack-point--2-2,https://cdn-assets.alltrails.com/uploads/photo/image/20686318/large_9bb8b253ade090f6234634f5be8790b3.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34758468/large_4c350cbdc5294ea2cb46859976455d7b.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34758468/large_4c350cbdc5294ea2cb46859976455d7b.jpg
wild-pacific-trail-browns-beach-to-rocky-bluffs,Wild Pacific Trail: Brown's Beach to Rocky Bluffs,"Ucluelet, British Columbia",easy,4.5,2.6,37,Point to point,"Dogs on leash, Hiking, Nature trips, Walking, Bird watching, Running, Beach, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/wild-pacific-trail-browns-beach-to-rocky-bluffs?ref=result-card,wild-pacific-trail-browns-beach-to-rocky-bluffs-0,wild-pacific-trail-browns-beach-to-rocky-bluffs-1,wild-pacific-trail-browns-beach-to-rocky-bluffs-2,https://cdn-assets.alltrails.com/uploads/photo/image/19783867/large_28ca2e806d51af6ed0264a26042e9128.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34770380/large_539f6de22da300114fba3f6ae8aa7c6a.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34770380/large_539f6de22da300114fba3f6ae8aa7c6a.jpg
elk-and-beaver-lake-loop,Elk and Beaver Lake Loop,Elk/Beaver Lake Regional Park,easy,4.3,10,78,Loop,"Dogs on leash, Kid friendly, Mountain biking, Paddle sports, Walking, Running, Forest, Lake, Views, Muddy",https://www.alltrails.com/trail/canada/british-columbia/elk-and-beaver-lake-loop?ref=result-card,elk-and-beaver-lake-loop-0,elk-and-beaver-lake-loop-1,elk-and-beaver-lake-loop-2,https://cdn-assets.alltrails.com/uploads/photo/image/21727574/large_048a471cdebee0413b9dba1b4457eb59.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34902404/large_e109725618626d30ba5d45a087327059.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34902404/large_e109725618626d30ba5d45a087327059.jpg
paint-pots,Paint Pots,Kootenay National Park,easy,3.9,1.9,52,Out & Back,"Dogs on leash, Kid friendly, Hiking, Nature trips, Snowshoeing, Walking, Forest, River",https://www.alltrails.com/trail/canada/british-columbia/paint-pots?ref=result-card,paint-pots-0,paint-pots-1,paint-pots-2,https://cdn-assets.alltrails.com/uploads/photo/image/19226070/large_b0440c6a49c0954e2a1373c4fb6768e8.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34828929/large_9d89b608ac1bfd380640c78d490766fa.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34828929/large_9d89b608ac1bfd380640c78d490766fa.jpg
hoodoo-trail,Hoodoo Trail,"Columbia Lake 3, British Columbia",easy,4,3.2,120,Out & Back,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Bird watching, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/hoodoo-trail?ref=result-card,hoodoo-trail-0,hoodoo-trail-1,hoodoo-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/20763521/large_d40c8c168d1f7536bcb1a210ab1b90ca.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34884985/large_87580adcedb78e9703678afae272b275.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34884985/large_87580adcedb78e9703678afae272b275.jpg
cascade-falls,Cascade Falls,Cascade Falls Regional Park,easy,4.4,0.6,27,Out & Back,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Forest, River, Views, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/cascade-falls?ref=result-card,cascade-falls-0,cascade-falls-1,cascade-falls-2,https://cdn-assets.alltrails.com/uploads/photo/image/29261697/large_c563d3e2ffafe29c6939a2c97740bf9c.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34710015/large_ceb92714c53468a389d4d4b30400e7de.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34710015/large_ceb92714c53468a389d4d4b30400e7de.jpg
smugglers-cove,Smuggler Cove,Smuggler Cove Marine Provincial Park,easy,4.4,3.7,78,Out & Back,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Beach, Forest, Partially paved, Views",https://www.alltrails.com/trail/canada/british-columbia/smugglers-cove?ref=result-card,smugglers-cove-0,smugglers-cove-1,smugglers-cove-2,https://cdn-assets.alltrails.com/uploads/photo/image/21114070/large_955827551069fbccc993e7b1cd279bff.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34581459/large_f316a716be1facbc2d83bad7f62fdbf1.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34581459/large_f316a716be1facbc2d83bad7f62fdbf1.jpg
poco-traboulay-trail-loop,PoCo Traboulay Trail Loop,"Port Coquitlam, British Columbia",easy,4.3,25.3,79,Loop,"Dogs on leash, Kid friendly, Hiking, Mountain biking, Nature trips, Walking, Running, Forest, River, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/poco-traboulay-trail-loop?ref=result-card,poco-traboulay-trail-loop-0,poco-traboulay-trail-loop-1,poco-traboulay-trail-loop-2,https://cdn-assets.alltrails.com/uploads/photo/image/17743638/large_39200d07c173c5694c3820ebcda6ed1b.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34804438/large_a1bf8f12c1c718bac9fe1dedcca99761.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34804438/large_a1bf8f12c1c718bac9fe1dedcca99761.jpg
creyke-point-and-squeaky-point-via-coast-trail,Creyke Point and Squeaky Point via Coast Trail,East Sooke Regional Park,easy,4.6,4.2,42,Out & Back,"Kid friendly, Hiking, Walking, Running, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/creyke-point-and-squeaky-point-via-coast-trail?ref=result-card,creyke-point-and-squeaky-point-via-coast-trail-0,creyke-point-and-squeaky-point-via-coast-trail-1,creyke-point-and-squeaky-point-via-coast-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/23340792/large_4a496257a10b978fe523f6caac5229c1.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34781491/large_b9ba01e0463ce5af8d42b0e1c515b57e.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34781491/large_b9ba01e0463ce5af8d42b0e1c515b57e.jpg
othello-tunnels-path,Othello Tunnels Path,Coquihalla Canyon Provincial Park,easy,4.4,1.8,40,Out & Back,"Dogs on leash, Kid friendly, Hiking, Cave, Forest, Paved, River, Views, Historic site",https://www.alltrails.com/trail/canada/british-columbia/othello-tunnels-path?ref=result-card,othello-tunnels-path-0,othello-tunnels-path-1,othello-tunnels-path-2,https://cdn-assets.alltrails.com/uploads/photo/image/24462763/large_d72532acb5de3c0728332cf91494c0eb.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/31052032/large_4b98d5949116348e9851b7b67943dd6e.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/31052032/large_4b98d5949116348e9851b7b67943dd6e.jpg
nymph-falls,Nymph Falls Trail,Nymph Falls Nature Park,easy,4.5,2.6,67,Loop,"Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, Dog friendly, Views, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/nymph-falls?ref=result-card,nymph-falls-0,nymph-falls-1,nymph-falls-2,https://cdn-assets.alltrails.com/uploads/photo/image/11446066/large_cb1dc26538181f5aee404b9675efee68.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34515142/large_39cd87ec2be8862990052b5babf1d4f6.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34515142/large_39cd87ec2be8862990052b5babf1d4f6.jpg
rosewall-creek-trail,Rosewall Creek Trail,Rosewall Creek Provincial Park,easy,4.4,5.8,117,Out & Back,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Forest, River, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/rosewall-creek-trail?ref=result-card,rosewall-creek-trail-0,rosewall-creek-trail-1,rosewall-creek-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/10912673/large_f2c7e7ae83858f1d332b2742fe006c0b.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34905398/large_7c82cf1fd20320e119fae107db523db0.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34905398/large_7c82cf1fd20320e119fae107db523db0.jpg
stanley-park-seawall-path,Stanley Park Seawall Path,Stanley Park,easy,4.3,9.2,84,Out & Back,"Dogs on leash, Kid friendly, Hiking, Running, Views",https://www.alltrails.com/trail/canada/british-columbia/stanley-park-seawall-path?ref=result-card,stanley-park-seawall-path-0,stanley-park-seawall-path-1,stanley-park-seawall-path-2,https://cdn-assets.alltrails.com/uploads/photo/image/21805582/large_98156a975e15e4f043f1acd30316962c.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34832837/large_eef2cc6f28befbfe8f1748b194317f8c.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34832837/large_eef2cc6f28befbfe8f1748b194317f8c.jpg
twin-bridges-and-fishermans-loop-via-homestead-trail,Twin Bridges and Fisherman's Loop via Homestead Trail,Lower Seymour Conservation Reserve,easy,4.2,4.7,116,Loop,"Dogs on leash, Kid friendly, Hiking, Mountain biking, Nature trips, Walking, Running, Cave, Forest, River, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/twin-bridges-and-fishermans-loop-via-homestead-trail?ref=result-card,twin-bridges-and-fishermans-loop-via-homestead-trail-0,twin-bridges-and-fishermans-loop-via-homestead-trail-1,twin-bridges-and-fishermans-loop-via-homestead-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/27208809/large_782e4ffadd44613d3718145ee1c5ca39.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34594170/large_500f7133adad266c6eb4e218eacd8e73.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34594170/large_500f7133adad266c6eb4e218eacd8e73.jpg
deas-island,Deas Island,Deas Island Regional Park,easy,4.1,4.7,16,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, River, Views",https://www.alltrails.com/trail/canada/british-columbia/deas-island?ref=result-card,deas-island-0,deas-island-1,deas-island-2,https://cdn-assets.alltrails.com/uploads/photo/image/33131670/large_693e7ca8c8e2fb14eadac97fb4817381.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34814925/large_8fe5f8353bd0db3ae352c0e00664f31c.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34814925/large_8fe5f8353bd0db3ae352c0e00664f31c.jpg
giant-cedars-trail,Giant Cedars Boardwalk Trail,Mount Revelstoke National Park,easy,4.2,0.3,29,Loop,"Dogs on leash, Kid friendly, Nature trips, Walking, Forest, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/giant-cedars-trail?ref=result-card,giant-cedars-trail-0,giant-cedars-trail-1,giant-cedars-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/28086961/large_5b1ed6d43b42d46d3a0d903e60ab01c8.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/32501752/large_1917a61901b2cca301f4ce336f2cea36.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/32501752/large_1917a61901b2cca301f4ce336f2cea36.jpg
holmes-peak,Holmes Peak,Gowlland Tod Provincial Park,easy,4.4,2.7,122,Out & Back,"Dogs on leash, Hiking, Nature trips, Walking, Bird watching, Running, Forest, Lake, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/holmes-peak?ref=result-card,holmes-peak-0,holmes-peak-1,holmes-peak-2,https://cdn-assets.alltrails.com/uploads/photo/image/29835000/large_c6930949e54f7671ea2b8531041a6d9a.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34900441/large_b80758ee3054a8655c8bb7cdf71f0ac0.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34900441/large_b80758ee3054a8655c8bb7cdf71f0ac0.jpg
hole-in-the-wall-port-alberni,Port Alberni Hole in the Wall,Alberni Rogers Creek Woodlands,easy,4.1,1.3,27,Out & Back,"Dogs on leash, Hiking, Mountain biking, Road biking, Running, Forest, Partially paved, River, Waterfall, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/hole-in-the-wall-port-alberni?ref=result-card,hole-in-the-wall-port-alberni-0,hole-in-the-wall-port-alberni-1,hole-in-the-wall-port-alberni-2,https://cdn-assets.alltrails.com/uploads/photo/image/22342075/large_212df2c8b8260a7003fae6bb950634a4.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34900331/large_0596c592ac945baa79cd9398d5acd8ab.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34900331/large_0596c592ac945baa79cd9398d5acd8ab.jpg
englishman-river-falls-provincial-park-trail,Englishman River Falls Provincial Park Trail,Englishman River Regional Park,easy,4.5,5,105,Loop,"Dogs on leash, Kid friendly, Hiking, Mountain biking, Nature trips, Walking, Running, Forest, River, Views, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/englishman-river-falls-provincial-park-trail?ref=result-card,englishman-river-falls-provincial-park-trail-0,englishman-river-falls-provincial-park-trail-1,englishman-river-falls-provincial-park-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/22908637/large_f0254bfc1def4a5aee59270559d91f0d.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34776993/large_1b528abb475060292f6de421c1933ffa.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34776993/large_1b528abb475060292f6de421c1933ffa.jpg
